pair	N	S	alignmentcoverage	alignmentidentity	alignmentlength	dN	dN/dS	dS	family	g1	g2	l	node	node_averaged_dS_outlierexcluded	node_averaged_dS_outlierincluded	strippedalignmentlength	t	weightoutlierexcluded	weightoutlierincluded	gene1	gene2
TFCN404D1_000147-T1__TFCN404D1_012571-T1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	GF00000001	Rhodotorula_mucilaginosa_TFCN_404D-1.cds.fa_00144	Rhodotorula_mucilaginosa_TFCN_404D-1.cds.fa_12395	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	TFCN404D1_000147-T1	TFCN404D1_012571-T1
TFCN404D1_000147-T1__TFCN404D1_014305-T1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	GF00000001	Rhodotorula_mucilaginosa_TFCN_404D-1.cds.fa_00144	Rhodotorula_mucilaginosa_TFCN_404D-1.cds.fa_14098	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	TFCN404D1_000147-T1	TFCN404D1_014305-T1
TFCN404D1_000147-T1__TFCN404D1_009506-T1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	GF00000001	Rhodotorula_mucilaginosa_TFCN_404D-1.cds.fa_00144	Rhodotorula_mucilaginosa_TFCN_404D-1.cds.fa_09377	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	TFCN404D1_000147-T1	TFCN404D1_009506-T1
TFCN404D1_000147-T1__TFCN404D1_014001-T1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	GF00000001	Rhodotorula_mucilaginosa_TFCN_404D-1.cds.fa_00144	Rhodotorula_mucilaginosa_TFCN_404D-1.cds.fa_13798	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	TFCN404D1_000147-T1	TFCN404D1_014001-T1
TFCN404D1_000147-T1__TFCN404D1_000241-T1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	GF00000001	Rhodotorula_mucilaginosa_TFCN_404D-1.cds.fa_00144	Rhodotorula_mucilaginosa_TFCN_404D-1.cds.fa_00237	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	TFCN404D1_000147-T1	TFCN404D1_000241-T1
TFCN404D1_000147-T1__TFCN404D1_009433-T1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	GF00000001	Rhodotorula_mucilaginosa_TFCN_404D-1.cds.fa_00144	Rhodotorula_mucilaginosa_TFCN_404D-1.cds.fa_09306	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	TFCN404D1_000147-T1	TFCN404D1_009433-T1
TFCN404D1_000147-T1__TFCN404D1_002374-T1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	GF00000001	Rhodotorula_mucilaginosa_TFCN_404D-1.cds.fa_00144	Rhodotorula_mucilaginosa_TFCN_404D-1.cds.fa_02342	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	TFCN404D1_000147-T1	TFCN404D1_002374-T1
TFCN404D1_000147-T1__TFCN404D1_009046-T1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	GF00000001	Rhodotorula_mucilaginosa_TFCN_404D-1.cds.fa_00144	Rhodotorula_mucilaginosa_TFCN_404D-1.cds.fa_08928	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	TFCN404D1_000147-T1	TFCN404D1_009046-T1
TFCN404D1_000147-T1__TFCN404D1_011395-T1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	GF00000001	Rhodotorula_mucilaginosa_TFCN_404D-1.cds.fa_00144	Rhodotorula_mucilaginosa_TFCN_404D-1.cds.fa_11239	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	TFCN404D1_000147-T1	TFCN404D1_011395-T1
TFCN404D1_000147-T1__TFCN404D1_013366-T1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	GF00000001	Rhodotorula_mucilaginosa_TFCN_404D-1.cds.fa_00144	Rhodotorula_mucilaginosa_TFCN_404D-1.cds.fa_13181	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	TFCN404D1_000147-T1	TFCN404D1_013366-T1
TFCN404D1_000147-T1__TFCN404D1_013865-T1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	GF00000001	Rhodotorula_mucilaginosa_TFCN_404D-1.cds.fa_00144	Rhodotorula_mucilaginosa_TFCN_404D-1.cds.fa_13665	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	TFCN404D1_000147-T1	TFCN404D1_013865-T1
TFCN404D1_000147-T1__TFCN404D1_012139-T1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	GF00000001	Rhodotorula_mucilaginosa_TFCN_404D-1.cds.fa_00144	Rhodotorula_mucilaginosa_TFCN_404D-1.cds.fa_11972	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	TFCN404D1_000147-T1	TFCN404D1_012139-T1
TFCN404D1_000147-T1__TFCN404D1_014517-T1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	GF00000001	Rhodotorula_mucilaginosa_TFCN_404D-1.cds.fa_00144	Rhodotorula_mucilaginosa_TFCN_404D-1.cds.fa_14303	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	TFCN404D1_000147-T1	TFCN404D1_014517-T1
TFCN404D1_000147-T1__TFCN404D1_010276-T1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	GF00000001	Rhodotorula_mucilaginosa_TFCN_404D-1.cds.fa_00144	Rhodotorula_mucilaginosa_TFCN_404D-1.cds.fa_10139	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	TFCN404D1_000147-T1	TFCN404D1_010276-T1
TFCN404D1_000147-T1__TFCN404D1_007746-T1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	GF00000001	Rhodotorula_mucilaginosa_TFCN_404D-1.cds.fa_00144	Rhodotorula_mucilaginosa_TFCN_404D-1.cds.fa_07652	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	TFCN404D1_000147-T1	TFCN404D1_007746-T1
TFCN404D1_000147-T1__TFCN404D1_007993-T1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	GF00000001	Rhodotorula_mucilaginosa_TFCN_404D-1.cds.fa_00144	Rhodotorula_mucilaginosa_TFCN_404D-1.cds.fa_07894	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	TFCN404D1_000147-T1	TFCN404D1_007993-T1
TFCN404D1_000147-T1__TFCN404D1_014258-T1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	GF00000001	Rhodotorula_mucilaginosa_TFCN_404D-1.cds.fa_00144	Rhodotorula_mucilaginosa_TFCN_404D-1.cds.fa_14051	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	TFCN404D1_000147-T1	TFCN404D1_014258-T1
TFCN404D1_000147-T1__TFCN404D1_009066-T1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	GF00000001	Rhodotorula_mucilaginosa_TFCN_404D-1.cds.fa_00144	Rhodotorula_mucilaginosa_TFCN_404D-1.cds.fa_08948	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	TFCN404D1_000147-T1	TFCN404D1_009066-T1
TFCN404D1_000147-T1__TFCN404D1_011427-T1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	GF00000001	Rhodotorula_mucilaginosa_TFCN_404D-1.cds.fa_00144	Rhodotorula_mucilaginosa_TFCN_404D-1.cds.fa_11269	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	TFCN404D1_000147-T1	TFCN404D1_011427-T1
TFCN404D1_000147-T1__TFCN404D1_006169-T1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	GF00000001	Rhodotorula_mucilaginosa_TFCN_404D-1.cds.fa_00144	Rhodotorula_mucilaginosa_TFCN_404D-1.cds.fa_06097	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	TFCN404D1_000147-T1	TFCN404D1_006169-T1
TFCN404D1_000147-T1__TFCN404D1_013687-T1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	GF00000001	Rhodotorula_mucilaginosa_TFCN_404D-1.cds.fa_00144	Rhodotorula_mucilaginosa_TFCN_404D-1.cds.fa_13492	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	TFCN404D1_000147-T1	TFCN404D1_013687-T1
TFCN404D1_000147-T1__TFCN404D1_006631-T1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	GF00000001	Rhodotorula_mucilaginosa_TFCN_404D-1.cds.fa_00144	Rhodotorula_mucilaginosa_TFCN_404D-1.cds.fa_06554	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	TFCN404D1_000147-T1	TFCN404D1_006631-T1
TFCN404D1_000147-T1__TFCN404D1_014753-T1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	GF00000001	Rhodotorula_mucilaginosa_TFCN_404D-1.cds.fa_00144	Rhodotorula_mucilaginosa_TFCN_404D-1.cds.fa_14533	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	TFCN404D1_000147-T1	TFCN404D1_014753-T1
TFCN404D1_000147-T1__TFCN404D1_001436-T1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	GF00000001	Rhodotorula_mucilaginosa_TFCN_404D-1.cds.fa_00144	Rhodotorula_mucilaginosa_TFCN_404D-1.cds.fa_01424	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	TFCN404D1_000147-T1	TFCN404D1_001436-T1
TFCN404D1_000147-T1__TFCN404D1_005490-T1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	GF00000001	Rhodotorula_mucilaginosa_TFCN_404D-1.cds.fa_00144	Rhodotorula_mucilaginosa_TFCN_404D-1.cds.fa_05423	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	TFCN404D1_000147-T1	TFCN404D1_005490-T1
TFCN404D1_000147-T1__TFCN404D1_013550-T1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	GF00000001	Rhodotorula_mucilaginosa_TFCN_404D-1.cds.fa_00144	Rhodotorula_mucilaginosa_TFCN_404D-1.cds.fa_13356	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	TFCN404D1_000147-T1	TFCN404D1_013550-T1
TFCN404D1_000147-T1__TFCN404D1_002522-T1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	GF00000001	Rhodotorula_mucilaginosa_TFCN_404D-1.cds.fa_00144	Rhodotorula_mucilaginosa_TFCN_404D-1.cds.fa_02487	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	TFCN404D1_000147-T1	TFCN404D1_002522-T1
TFCN404D1_000147-T1__TFCN404D1_012841-T1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	GF00000001	Rhodotorula_mucilaginosa_TFCN_404D-1.cds.fa_00144	Rhodotorula_mucilaginosa_TFCN_404D-1.cds.fa_12660	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	TFCN404D1_000147-T1	TFCN404D1_012841-T1
TFCN404D1_000147-T1__TFCN404D1_001675-T1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	GF00000001	Rhodotorula_mucilaginosa_TFCN_404D-1.cds.fa_00144	Rhodotorula_mucilaginosa_TFCN_404D-1.cds.fa_01660	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	TFCN404D1_000147-T1	TFCN404D1_001675-T1
TFCN404D1_000147-T1__TFCN404D1_009376-T1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	GF00000001	Rhodotorula_mucilaginosa_TFCN_404D-1.cds.fa_00144	Rhodotorula_mucilaginosa_TFCN_404D-1.cds.fa_09255	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	TFCN404D1_000147-T1	TFCN404D1_009376-T1
TFCN404D1_000147-T1__TFCN404D1_002934-T1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	GF00000001	Rhodotorula_mucilaginosa_TFCN_404D-1.cds.fa_00144	Rhodotorula_mucilaginosa_TFCN_404D-1.cds.fa_02894	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	TFCN404D1_000147-T1	TFCN404D1_002934-T1
TFCN404D1_000147-T1__TFCN404D1_002122-T1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	GF00000001	Rhodotorula_mucilaginosa_TFCN_404D-1.cds.fa_00144	Rhodotorula_mucilaginosa_TFCN_404D-1.cds.fa_02099	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	TFCN404D1_000147-T1	TFCN404D1_002122-T1
TFCN404D1_000147-T1__TFCN404D1_005962-T1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	GF00000001	Rhodotorula_mucilaginosa_TFCN_404D-1.cds.fa_00144	Rhodotorula_mucilaginosa_TFCN_404D-1.cds.fa_05890	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	TFCN404D1_000147-T1	TFCN404D1_005962-T1
TFCN404D1_000147-T1__TFCN404D1_002492-T1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	GF00000001	Rhodotorula_mucilaginosa_TFCN_404D-1.cds.fa_00144	Rhodotorula_mucilaginosa_TFCN_404D-1.cds.fa_02459	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	TFCN404D1_000147-T1	TFCN404D1_002492-T1
TFCN404D1_000147-T1__TFCN404D1_015054-T1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	GF00000001	Rhodotorula_mucilaginosa_TFCN_404D-1.cds.fa_00144	Rhodotorula_mucilaginosa_TFCN_404D-1.cds.fa_14824	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	TFCN404D1_000147-T1	TFCN404D1_015054-T1
TFCN404D1_000147-T1__TFCN404D1_005445-T1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	GF00000001	Rhodotorula_mucilaginosa_TFCN_404D-1.cds.fa_00144	Rhodotorula_mucilaginosa_TFCN_404D-1.cds.fa_05378	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	TFCN404D1_000147-T1	TFCN404D1_005445-T1
TFCN404D1_000147-T1__TFCN404D1_005524-T1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	GF00000001	Rhodotorula_mucilaginosa_TFCN_404D-1.cds.fa_00144	Rhodotorula_mucilaginosa_TFCN_404D-1.cds.fa_05457	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	TFCN404D1_000147-T1	TFCN404D1_005524-T1
TFCN404D1_000147-T1__TFCN404D1_015073-T1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	GF00000001	Rhodotorula_mucilaginosa_TFCN_404D-1.cds.fa_00144	Rhodotorula_mucilaginosa_TFCN_404D-1.cds.fa_14842	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	TFCN404D1_000147-T1	TFCN404D1_015073-T1
TFCN404D1_000147-T1__TFCN404D1_009434-T1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	GF00000001	Rhodotorula_mucilaginosa_TFCN_404D-1.cds.fa_00144	Rhodotorula_mucilaginosa_TFCN_404D-1.cds.fa_09307	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	TFCN404D1_000147-T1	TFCN404D1_009434-T1
TFCN404D1_000147-T1__TFCN404D1_012985-T1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	GF00000001	Rhodotorula_mucilaginosa_TFCN_404D-1.cds.fa_00144	Rhodotorula_mucilaginosa_TFCN_404D-1.cds.fa_12804	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	TFCN404D1_000147-T1	TFCN404D1_012985-T1
TFCN404D1_000147-T1__TFCN404D1_012984-T1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	GF00000001	Rhodotorula_mucilaginosa_TFCN_404D-1.cds.fa_00144	Rhodotorula_mucilaginosa_TFCN_404D-1.cds.fa_12803	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	TFCN404D1_000147-T1	TFCN404D1_012984-T1
TFCN404D1_000147-T1__TFCN404D1_015016-T1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	GF00000001	Rhodotorula_mucilaginosa_TFCN_404D-1.cds.fa_00144	Rhodotorula_mucilaginosa_TFCN_404D-1.cds.fa_14789	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	TFCN404D1_000147-T1	TFCN404D1_015016-T1
TFCN404D1_000147-T1__TFCN404D1_008050-T1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	GF00000001	Rhodotorula_mucilaginosa_TFCN_404D-1.cds.fa_00144	Rhodotorula_mucilaginosa_TFCN_404D-1.cds.fa_07951	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	TFCN404D1_000147-T1	TFCN404D1_008050-T1
TFCN404D1_000147-T1__TFCN404D1_014946-T1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	GF00000001	Rhodotorula_mucilaginosa_TFCN_404D-1.cds.fa_00144	Rhodotorula_mucilaginosa_TFCN_404D-1.cds.fa_14722	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	TFCN404D1_000147-T1	TFCN404D1_014946-T1
TFCN404D1_000147-T1__TFCN404D1_011845-T1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	GF00000001	Rhodotorula_mucilaginosa_TFCN_404D-1.cds.fa_00144	Rhodotorula_mucilaginosa_TFCN_404D-1.cds.fa_11681	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	TFCN404D1_000147-T1	TFCN404D1_011845-T1
TFCN404D1_000147-T1__TFCN404D1_011387-T1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	GF00000001	Rhodotorula_mucilaginosa_TFCN_404D-1.cds.fa_00144	Rhodotorula_mucilaginosa_TFCN_404D-1.cds.fa_11231	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	TFCN404D1_000147-T1	TFCN404D1_011387-T1
DBVPG3775_000863-T1__TFCN404D1_000147-T1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	GF00000001	Rhodotorula_mucilaginosa_TFCN_404D-1.cds.fa_00144	Rhodotorula_mucilaginosa_DBVPG_3775.cds.fa_00850	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	TFCN404D1_000147-T1	DBVPG3775_000863-T1
DBVPG3775_001381-T1__TFCN404D1_000147-T1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	GF00000001	Rhodotorula_mucilaginosa_TFCN_404D-1.cds.fa_00144	Rhodotorula_mucilaginosa_DBVPG_3775.cds.fa_01365	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	TFCN404D1_000147-T1	DBVPG3775_001381-T1
DBVPG3775_001425-T1__TFCN404D1_000147-T1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	GF00000001	Rhodotorula_mucilaginosa_TFCN_404D-1.cds.fa_00144	Rhodotorula_mucilaginosa_DBVPG_3775.cds.fa_01409	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	TFCN404D1_000147-T1	DBVPG3775_001425-T1
DBVPG3775_001810-T1__TFCN404D1_000147-T1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	GF00000001	Rhodotorula_mucilaginosa_TFCN_404D-1.cds.fa_00144	Rhodotorula_mucilaginosa_DBVPG_3775.cds.fa_01791	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	TFCN404D1_000147-T1	DBVPG3775_001810-T1
DBVPG3775_001966-T1__TFCN404D1_000147-T1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	GF00000001	Rhodotorula_mucilaginosa_TFCN_404D-1.cds.fa_00144	Rhodotorula_mucilaginosa_DBVPG_3775.cds.fa_01943	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	TFCN404D1_000147-T1	DBVPG3775_001966-T1
DBVPG3775_002135-T1__TFCN404D1_000147-T1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	GF00000001	Rhodotorula_mucilaginosa_TFCN_404D-1.cds.fa_00144	Rhodotorula_mucilaginosa_DBVPG_3775.cds.fa_02110	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	TFCN404D1_000147-T1	DBVPG3775_002135-T1
DBVPG3775_002229-T1__TFCN404D1_000147-T1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	GF00000001	Rhodotorula_mucilaginosa_TFCN_404D-1.cds.fa_00144	Rhodotorula_mucilaginosa_DBVPG_3775.cds.fa_02204	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	TFCN404D1_000147-T1	DBVPG3775_002229-T1
DBVPG3775_002302-T1__TFCN404D1_000147-T1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	GF00000001	Rhodotorula_mucilaginosa_TFCN_404D-1.cds.fa_00144	Rhodotorula_mucilaginosa_DBVPG_3775.cds.fa_02277	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	TFCN404D1_000147-T1	DBVPG3775_002302-T1
DBVPG3775_002446-T1__TFCN404D1_000147-T1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	GF00000001	Rhodotorula_mucilaginosa_TFCN_404D-1.cds.fa_00144	Rhodotorula_mucilaginosa_DBVPG_3775.cds.fa_02416	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	TFCN404D1_000147-T1	DBVPG3775_002446-T1
DBVPG3775_002948-T1__TFCN404D1_000147-T1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	GF00000001	Rhodotorula_mucilaginosa_TFCN_404D-1.cds.fa_00144	Rhodotorula_mucilaginosa_DBVPG_3775.cds.fa_02915	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	TFCN404D1_000147-T1	DBVPG3775_002948-T1
DBVPG3775_003090-T1__TFCN404D1_000147-T1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	GF00000001	Rhodotorula_mucilaginosa_TFCN_404D-1.cds.fa_00144	Rhodotorula_mucilaginosa_DBVPG_3775.cds.fa_03057	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	TFCN404D1_000147-T1	DBVPG3775_003090-T1
DBVPG3775_003289-T1__TFCN404D1_000147-T1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	GF00000001	Rhodotorula_mucilaginosa_TFCN_404D-1.cds.fa_00144	Rhodotorula_mucilaginosa_DBVPG_3775.cds.fa_03253	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	TFCN404D1_000147-T1	DBVPG3775_003289-T1
DBVPG3775_003641-T1__TFCN404D1_000147-T1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	GF00000001	Rhodotorula_mucilaginosa_TFCN_404D-1.cds.fa_00144	Rhodotorula_mucilaginosa_DBVPG_3775.cds.fa_03603	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	TFCN404D1_000147-T1	DBVPG3775_003641-T1
DBVPG3775_004107-T1__TFCN404D1_000147-T1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	GF00000001	Rhodotorula_mucilaginosa_TFCN_404D-1.cds.fa_00144	Rhodotorula_mucilaginosa_DBVPG_3775.cds.fa_04063	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	TFCN404D1_000147-T1	DBVPG3775_004107-T1
